# phase logamp pol cosi GW_freq costheta phi logL logPrior
1.135007952019494892e+00 -1.378071201562862669e+01 9.963263016290040408e-01 -8.391603718140859813e-01 9.374631335265334820e-08 -5.433716893812735593e-01 3.436578289609223180e+00 -9.703844337815667132e+00 0.000000000000000000e+00
2.810419752012370154e+00 -1.390316208176542290e+01 3.294158495446691259e-01 3.952603766584995570e-01 7.443699692389476050e-08 9.234682576370808471e-01 3.695406938338225533e+00 -9.700882565419576054e+00 0.000000000000000000e+00
6.046851836064075947e+00 -1.407644826816846795e+01 1.071794896242228123e+00 -6.326560588625755877e-01 5.063720294389271683e-08 3.169016578511184568e-01 1.557793962637052942e-01 -9.695881800692543351e+00 0.000000000000000000e+00
2.017788225484051345e+00 -1.363071165792253048e+01 5.646304851588084261e-01 9.526830142709798999e-01 6.273856492715908454e-08 -2.450554176904758963e-01 4.854564456950440032e+00 -9.689169816766469268e+00 0.000000000000000000e+00
2.852057737650513403e+00 -1.470549833948975937e+01 7.191448759195357976e-01 -9.902695475739032860e-01 9.015106742424039819e-09 8.738525995320458595e-01 5.389945031323978064e+00 -9.682183997068777970e+00 0.000000000000000000e+00
3.102719300585818907e-01 -1.336012773490785221e+01 1.494652071822748063e+00 2.815127435893844954e-01 8.812278081861300371e-08 -3.994999365649963829e-01 3.850459940065364517e+00 -9.678178993438407929e+00 0.000000000000000000e+00
4.012689719710634151e+00 -1.506256614685127637e+01 1.365990986341052649e+00 9.671910311504461344e-02 4.503039111313814026e-09 4.306426745331038974e-01 2.320062782479294650e-01 -9.672849805001199286e+00 0.000000000000000000e+00
1.365631311069761322e+00 -1.373413903450260776e+01 9.418907935305500523e-01 -1.933137215653414898e-01 4.748386065679546704e-08 -9.025620083951297890e-01 3.098599696693998151e+00 -9.666608118123004800e+00 0.000000000000000000e+00
2.699971687788845109e+00 -1.348615114574532470e+01 1.493028828507360295e+00 1.669074780904110100e-01 7.861593643875054659e-08 1.275067436296430379e-01 3.715341682667132162e+00 -9.662444392300246321e+00 0.000000000000000000e+00
5.007044599049907063e+00 -1.425470831439673169e+01 1.250909930490277766e+00 -8.647293071519808194e-01 4.622428611026079606e-08 8.097040908017316685e-01 1.850234556067569702e+00 -9.649563090781871466e+00 0.000000000000000000e+00
5.705090906793389705e-01 -1.491020990012336966e+01 3.452900100508644599e-01 -2.599641832534390073e-01 7.088617873693097663e-09 -4.643603131535191109e-01 3.273817942558299610e+00 -9.641296901237758732e+00 0.000000000000000000e+00
3.763071782752466454e+00 -1.362800737212798907e+01 5.325214658483496954e-01 -2.019428826166480007e-01 9.900999671690029430e-08 9.694564316819602734e-01 3.911795985138899923e+00 -9.630951025163030366e+00 0.000000000000000000e+00
1.058773223099497063e+00 -1.416999723999205330e+01 1.481229474411607239e+00 1.235768023657079079e-01 1.453357265624209671e-08 -6.353956592748288834e-01 2.988263599179547203e+00 -9.623910875049030977e+00 0.000000000000000000e+00
3.588663871480800349e+00 -1.443595099613909127e+01 9.413188936803810192e-01 -8.389955011115685091e-01 2.643166272556294949e-08 -9.420072363827292072e-01 6.122659866144983809e-01 -9.623364502333830117e+00 0.000000000000000000e+00
3.689032408683407205e+00 -1.521514822502767394e+01 1.016925332005340410e+00 -3.335816197278451689e-01 1.990736653035890512e-08 -6.385529792679658367e-01 1.200024371236322551e+00 -9.616518748817831863e+00 0.000000000000000000e+00
4.157219608048227322e+00 -1.400359906339654259e+01 7.463367700543455108e-01 -3.037949906172876524e-01 3.476695257027295951e-08 5.297720152851920217e-01 5.000684405895396978e-01 -9.602630714472208950e+00 0.000000000000000000e+00
2.830319424418210605e+00 -1.363350367406893326e+01 1.186307594759356876e+00 2.223356363936490609e-02 9.843507069609438603e-08 3.152652979519732224e-01 1.165043038810598119e-01 -9.596700974247434957e+00 0.000000000000000000e+00
9.321458823873540744e-01 -1.374249354061080375e+01 6.141872609212113421e-01 -1.609900328714037321e-01 1.957587550902157363e-08 9.717584205836285460e-02 4.850376362764709626e+00 -9.596481492630536181e+00 0.000000000000000000e+00
1.318365524618532403e+00 -1.407597551178847439e+01 1.257647945044890525e+00 8.073183054872001829e-01 5.370035837285831766e-08 -9.975329889393387273e-01 4.281918070009504085e+00 -9.576849522640426216e+00 0.000000000000000000e+00
1.497797197191290897e+00 -1.402893925636688977e+01 1.208718537614915656e+00 -7.954136951654674492e-01 4.183194477212433355e-08 -9.488327994750046512e-01 3.133859460171534383e+00 -9.563866328572675712e+00 0.000000000000000000e+00
