# phase logamp pol cosi GW_freq costheta phi logL logPrior
5.600609319700606825e+00 -1.218065594992194001e+01 7.739603281846285654e-01 -2.629414337605934238e-01 2.780255720857923807e-08 -9.562808276678773645e-01 1.168050624737660081e+00 -6.571793777708331618e+03 0.000000000000000000e+00
5.036362256703710294e-01 -1.227477472065410780e+01 1.075536377201520288e+00 5.531468170036316634e-01 1.268339655666585812e-08 -2.045368812891948385e-01 5.919349638117527235e+00 -6.529843992191761572e+03 0.000000000000000000e+00
5.578596520624590216e-02 -1.335494330242303818e+01 1.913153696538555382e-01 8.493293865852598046e-01 1.128798691697720612e-09 -2.257097546017469702e-01 5.369952587588327830e+00 -6.341597715885336584e+03 0.000000000000000000e+00
4.308147178681804412e+00 -1.208908835260447745e+01 2.374743380063235876e-01 -8.909331145786854034e-01 9.724916725800304261e-08 -5.222904752393566774e-01 2.171464460167852550e+00 -5.948706401594463387e+03 0.000000000000000000e+00
6.066277794730042139e+00 -1.296726334932175284e+01 3.457219456844730643e-01 -9.667511293914077264e-01 1.080951606951498491e-08 -3.043438351202618075e-01 6.918025425220303282e-01 -5.936217369403855628e+03 0.000000000000000000e+00
2.120432008515151345e+00 -1.223070110732688853e+01 1.474886568297208322e+00 -1.488452492574302566e-01 4.295080277265374174e-08 2.285356521767907267e-01 1.212681182492461485e+00 -5.499644290809738777e+03 0.000000000000000000e+00
8.309033254538507052e-01 -1.202383933710968122e+01 3.871593250805305253e-02 5.750532191991704067e-01 4.399022334241980594e-08 -9.921801206052328626e-01 2.808818188040612451e+00 -5.443077058691960701e+03 0.000000000000000000e+00
1.097455822289034266e+00 -1.203687413287302732e+01 1.551135113672090782e+00 -9.991066111532811433e-01 8.207802398976636949e-08 6.475685533388312320e-01 3.662024464508334187e+00 -5.047903967205298613e+03 0.000000000000000000e+00
3.301637731041512591e+00 -1.214387933631972061e+01 4.053412543902149001e-01 -6.937697021439054312e-01 8.482984391108061449e-08 1.870813428072325424e-01 1.196894280704202007e+00 -4.740346260535897272e+03 0.000000000000000000e+00
2.497589662963918267e-01 -1.255294650707842230e+01 1.531101938407304575e+00 -6.849763674108214628e-01 1.261756653631816717e-08 1.975960239940205143e-01 3.890886738946474299e+00 -4.553264149230456496e+03 0.000000000000000000e+00
4.819340226771349656e+00 -1.263147211322971408e+01 5.107183274834256048e-01 2.641004829867368287e-01 9.612671923366716837e-09 -6.875800070760560434e-01 2.085675493136283087e+00 -4.423569313751123445e+03 0.000000000000000000e+00
6.509666581998740931e-01 -1.204282061952692651e+01 1.750523259711583013e-01 9.089805185669168619e-01 3.785107187878710607e-08 -2.329273524680739171e-01 5.823475578988848156e+00 -4.403376368836738948e+03 0.000000000000000000e+00
3.903293847415006734e+00 -1.266733901187446598e+01 4.492105656909675671e-03 -6.142814776208567196e-01 5.165168608495332070e-09 -3.027924649148125424e-01 4.641620359430435272e+00 -4.288325107565814506e+03 0.000000000000000000e+00
2.463414686521303576e-01 -1.260455475266417125e+01 8.667460945200278211e-01 6.331529206271855337e-01 2.953433878181922900e-08 -3.432754874340712137e-01 1.523745151574228185e+00 -4.165976128499812148e+03 0.000000000000000000e+00
4.572788776933657540e-02 -1.286313142375073859e+01 7.925334266023276175e-01 2.278421522178553094e-01 6.541513121623271567e-09 -7.459530557653566429e-01 2.952300730963609787e+00 -4.124867994134710898e+03 0.000000000000000000e+00
2.882227508966958229e+00 -1.253207328593152070e+01 6.508827621112688311e-01 -7.071117731401006523e-01 2.372745782337280711e-08 5.061938438358164483e-01 1.449377478146706699e-01 -3.607868137302728428e+03 0.000000000000000000e+00
2.773389891181567535e+00 -1.217113382741373684e+01 6.047881949734899010e-01 -3.921636939920446485e-01 7.164240043103179563e-08 7.422413934989191553e-01 2.123863079849446667e+00 -3.604357908197359848e+03 0.000000000000000000e+00
1.942008946004311287e+00 -1.225979214193747246e+01 6.140773793518499168e-01 9.871052424542028358e-01 6.065781070594371338e-08 9.662740239109862683e-01 5.250493200580537589e+00 -3.586436434437759090e+03 0.000000000000000000e+00
4.052344897621010134e+00 -1.243320849070094525e+01 1.646840672003488937e-01 5.225135258365710689e-01 4.161875973775448339e-08 5.982137212893907652e-01 1.443096985135855270e+00 -3.583064488797020658e+03 0.000000000000000000e+00
2.997079292526284799e+00 -1.279749332296161946e+01 1.251812401991956536e+00 9.548861361046685481e-01 1.743659199644379988e-08 3.860110903295498885e-01 3.467565439167221264e+00 -3.515013991816774251e+03 0.000000000000000000e+00
4.330467030711176335e+00 -1.242134083452423354e+01 1.496355718136299418e+00 -3.851548182983376423e-01 3.965059794761058181e-08 -1.729632635785663675e-01 1.971697038400434643e+00 -3.416788817385946459e+03 0.000000000000000000e+00
1.026394490752893685e+00 -1.382966016702151180e+01 1.136564543428191909e+00 9.795533819871456993e-01 1.118722046453178234e-09 8.271169143004785118e-01 5.125795022406711254e+00 -3.127076167772411281e+03 0.000000000000000000e+00
1.687219011364174293e+00 -1.231484067563877893e+01 6.681795279774942475e-01 -2.444409118850757734e-01 3.586103115749305046e-08 2.762989556352350440e-01 1.248194618997319871e+00 -3.113886865504050093e+03 0.000000000000000000e+00
3.415604908336726808e+00 -1.217930436251576687e+01 2.603352975567285732e-01 4.568174469356413026e-01 4.913635219310768679e-08 -2.685654555741077143e-01 6.603064076096218926e-01 -3.065268663962685423e+03 0.000000000000000000e+00
3.897168634174018376e+00 -1.218005084060152221e+01 1.433098477371210100e+00 -2.039781538852636078e-01 2.806079911026943350e-08 -6.467714162241307019e-01 2.904713405769150825e+00 -3.011406050025386321e+03 0.000000000000000000e+00
5.895481266234982698e+00 -1.230816244004019744e+01 1.220273095237937033e+00 7.735572640747254702e-01 4.296547689127908385e-08 8.315502137256973736e-01 3.967106919973635737e+00 -3.008373713138230414e+03 0.000000000000000000e+00
3.005085376303437972e+00 -1.220440269158698499e+01 5.247436699434241403e-01 -4.209459022259479655e-01 5.065009619437809788e-08 -3.979369623898355579e-01 3.051140849394960330e+00 -2.994575764158023958e+03 0.000000000000000000e+00
2.947282268895552448e+00 -1.202408191249510416e+01 1.351432553519466451e+00 7.752312516852613022e-01 3.873732361796849568e-08 4.193538852973773823e-01 5.087096308583824111e+00 -2.947865909895104778e+03 0.000000000000000000e+00
4.828686479909094054e+00 -1.259606226543928820e+01 1.202210537794466960e+00 -6.946158908198114545e-01 2.653847924959561841e-08 2.685144296401901221e-01 4.143041256891812907e-01 -2.944747364261244911e+03 0.000000000000000000e+00
2.437579757434774841e+00 -1.272185046965192967e+01 1.351723539487847958e+00 7.602674076950941551e-01 1.287656988899784634e-08 6.922934630745990470e-01 4.169332779438139625e+00 -2.881450599994548611e+03 0.000000000000000000e+00
3.330660765892441422e+00 -1.226650791309956112e+01 1.478232573635573255e+00 1.369358324291800044e-01 4.425043150776711950e-08 8.827315609453378897e-01 3.199757111577933077e+00 -2.816320154966480459e+03 0.000000000000000000e+00
1.206438538201215716e+00 -1.237810862419883406e+01 8.602511598990808528e-01 2.103062569031176610e-01 3.351250795442162601e-08 -6.812971987312306243e-01 8.993406808795728624e-01 -2.794681061075488287e+03 0.000000000000000000e+00
3.269526378966908897e+00 -1.287186846646130967e+01 1.273408005418360300e+00 -5.979828098363676459e-01 1.571762243222725868e-08 1.077459193967948425e-01 2.896811648315572807e+00 -2.641220883917245374e+03 0.000000000000000000e+00
4.412444021254406379e-01 -1.220367606760259527e+01 1.157265291415375152e+00 2.702556755981782022e-01 2.653837692708677545e-08 -7.473022864661681419e-01 3.640328034935059076e+00 -2.617728417881978203e+03 0.000000000000000000e+00
3.069456340256605520e-01 -1.335546956905171534e+01 1.374421237873176826e+00 -2.550249960399786353e-01 4.942128949223726822e-10 -9.003050236208834933e-01 5.494929857243291416e+00 -2.610335167758425541e+03 0.000000000000000000e+00
3.669117967345872255e+00 -1.320416353554116284e+01 9.719959136988409742e-01 -7.932608392987718915e-01 8.149582829130769546e-09 -1.371172685487998533e-01 5.904363713438927075e-01 -2.537073105853583002e+03 0.000000000000000000e+00
4.140285845360898165e+00 -1.225862991741035479e+01 4.844963068591128241e-01 8.394928281538147630e-01 9.970177913570731156e-08 -1.242925592778701578e-02 2.232253203725321988e+00 -2.489543901413639105e+03 0.000000000000000000e+00
2.371406573994320865e+00 -1.331443147473710376e+01 3.945828065055055900e-01 1.098102885775407295e-01 4.313436506887751464e-09 -1.738115061562997277e-01 1.799720379628700240e+00 -2.353994488093966538e+03 0.000000000000000000e+00
5.094985979591903025e+00 -1.243940426052635928e+01 1.134612256450884038e+00 6.916964515504263611e-01 4.139561279669758850e-08 3.016446359781126477e-02 4.208995609103862723e-01 -2.345471845574591498e+03 0.000000000000000000e+00
5.164269354423215219e+00 -1.341580267192580500e+01 7.673841495884274888e-01 -7.421834848756672098e-01 3.784601633026258017e-09 8.367009404825794805e-01 6.178852991378496640e+00 -2.319861841349047609e+03 0.000000000000000000e+00
4.526845284348102183e+00 -1.234302759396042859e+01 1.331305737381548671e+00 3.479825186798941594e-01 2.899797279221804751e-08 -8.532774025351040903e-01 1.040727483386484353e+00 -2.214525419816088288e+03 0.000000000000000000e+00
4.920987545876647218e+00 -1.227912330579489897e+01 7.896757992403539150e-01 6.030787584548144009e-01 6.729339039369072735e-08 -1.987440454003089885e-01 2.868516593937227022e+00 -2.183726189928472650e+03 0.000000000000000000e+00
1.599534778524544620e+00 -1.211437282055208087e+01 1.156015039362313868e+00 5.770292204731134467e-01 2.463894278538157595e-08 -6.118393095048029612e-02 4.893452004204536188e+00 -2.169689780144600718e+03 0.000000000000000000e+00
5.925421170263793336e+00 -1.224188913564507430e+01 1.414501773770395765e+00 8.906382556943517881e-02 6.627963556461096832e-08 3.479929134896714849e-01 2.389411286527022060e+00 -2.165615589551186986e+03 0.000000000000000000e+00
6.274412886928759647e+00 -1.237020446340101998e+01 1.274290767526762777e-02 6.627687013430006990e-01 7.519925712124959311e-08 3.615577493957866095e-01 1.121713992136762483e+00 -2.109843735586019193e+03 0.000000000000000000e+00
5.769016246408860127e+00 -1.219941474090382272e+01 5.463177652010594576e-01 8.448458649473520321e-01 4.883638064970321861e-08 6.179849953059243228e-01 5.647067252415212124e+00 -2.079419875012787543e+03 0.000000000000000000e+00
4.092405028378108156e+00 -1.285900703056227279e+01 3.023057558798995514e-01 9.998304016835067864e-01 1.689069479950836106e-08 -1.281373664998134987e-01 3.528582862664623843e+00 -2.078750872397597504e+03 0.000000000000000000e+00
1.895118604986043120e+00 -1.242905182890867799e+01 1.393212666533982347e+00 -2.177494328414160962e-01 1.789271283837965303e-08 -1.961820568874107495e-01 3.644849952212446453e+00 -1.968933299010021983e+03 0.000000000000000000e+00
4.999018012603272609e+00 -1.263790670418811857e+01 1.440789071394090071e+00 -8.120104801814098661e-01 3.543801334637019205e-08 9.988248407077493507e-01 3.144102324451014230e+00 -1.952837833508281165e+03 0.000000000000000000e+00
4.756949991363934593e+00 -1.417570634342249036e+01 1.147570961288258529e+00 -4.664784691545952322e-01 9.592298042305502511e-10 9.726481666652572744e-02 1.652755931927725630e+00 -1.930271719814401195e+03 0.000000000000000000e+00
4.892634044336710453e+00 -1.266381668192521381e+01 4.568267386675487485e-01 2.613629429091676171e-01 1.755519355541704571e-08 7.111464526767445615e-02 1.146929504551160939e+00 -1.887472661502207302e+03 0.000000000000000000e+00
6.337954899537312503e-01 -1.277358136838982716e+01 1.033632025051465453e+00 -5.411782589354174888e-01 3.061671949549909560e-08 3.483251361335318874e-01 1.615375060719084654e+00 -1.874687335916381471e+03 0.000000000000000000e+00
5.991816259347219287e+00 -1.236547666251162170e+01 5.551662817392327698e-01 -7.328172397819765482e-01 8.936412973506217646e-08 2.199711704493642617e-01 2.278438577940120169e+00 -1.865332675262125349e+03 0.000000000000000000e+00
3.513389936466915220e+00 -1.307306562987562337e+01 1.446460567024229427e+00 -8.838395446373853437e-03 2.109118042856428164e-09 -2.450882806091084776e-01 4.725096841705306971e+00 -1.775829074300692810e+03 0.000000000000000000e+00
4.827535991070806887e+00 -1.259988842946550847e+01 3.038782102140980546e-01 9.986442452497347189e-01 3.969408149733532281e-08 9.518972073857456806e-01 5.554295046374346789e+00 -1.773674527235518099e+03 0.000000000000000000e+00
5.837480005190122334e+00 -1.256275008277845018e+01 2.778214839309777195e-01 -6.545309924431365056e-01 4.408700836027424644e-08 5.290636564885683457e-01 6.968527886253254033e-01 -1.764702474851994793e+03 0.000000000000000000e+00
1.237403489661042189e+00 -1.378905959088534061e+01 5.623807889760897849e-01 -7.463973751144242774e-01 2.818064239667077953e-09 5.152091555699478409e-01 1.189578148326654983e+00 -1.763731457410919120e+03 0.000000000000000000e+00
2.962158154781081798e+00 -1.227535492739331779e+01 1.329206429120401434e-01 8.021857627650381684e-01 9.842795838660605293e-08 -2.379438931768030341e-01 2.574532270585106808e+00 -1.761717383352122624e+03 0.000000000000000000e+00
2.694383669466248188e-01 -1.247847659862962111e+01 1.198736288590795729e+00 9.410918147115052701e-01 5.193785009209890823e-08 -7.964511985202395172e-02 3.511484952453285402e-01 -1.747859719602148061e+03 0.000000000000000000e+00
6.807984585263349153e-01 -1.220532105384872601e+01 1.080533946636879072e+00 -1.097802865325318011e-01 6.649269788113037561e-08 -6.958632557391559725e-01 2.018118651222914561e+00 -1.682876869941502036e+03 0.000000000000000000e+00
