# phase logamp pol cosi GW_freq costheta phi logL logPrior
5.853861326235239027e-01 -1.482930511753486336e+01 1.055993267534754976e+00 1.388637753075264436e-01 6.984693799874274514e-09 9.256465947094733027e-01 5.948039708024047911e+00 -9.824728509679136579e+00 0.000000000000000000e+00
3.523878311805374253e+00 -1.435615998511607394e+01 6.880890451181738143e-01 8.866836576113708013e-01 5.158934177761777577e-08 -5.187514453385213553e-01 2.220942477720739383e+00 -9.808977742364836772e+00 0.000000000000000000e+00
4.972581201486788949e+00 -1.386294337451550973e+01 4.370172426962242174e-01 6.833779004270785773e-01 8.433271259517319851e-08 8.258137747559826103e-01 3.390748664926927169e+00 -9.797524228619680642e+00 0.000000000000000000e+00
4.949270936119416930e+00 -1.402782402663808092e+01 1.489244621870636331e+00 -2.372487326831874271e-02 2.675114948076207071e-08 2.283782392225515989e-01 6.147017034986336448e+00 -9.792708016116009162e+00 0.000000000000000000e+00
4.390630591380062064e+00 -1.354732292060473497e+01 8.274699558294840163e-01 5.336678498409238441e-02 5.345953409200500389e-08 5.055446777881871245e-01 4.419673288333036965e+00 -9.774936452452593016e+00 0.000000000000000000e+00
4.431628348371229542e+00 -1.384971275829682291e+01 1.523872379499667806e-01 1.976269559144458732e-01 6.511369107987847664e-08 9.905828755032164423e-01 7.535699045815061892e-01 -9.758825244606889271e+00 0.000000000000000000e+00
4.829909900914064913e+00 -1.362310633385239989e+01 1.155802492020589378e+00 -6.154316926663593312e-01 7.369705053758441290e-08 5.454884564058882779e-01 4.666911167768011737e+00 -9.723377519430179916e+00 0.000000000000000000e+00
5.361026002991635231e+00 -1.420518287273486990e+01 1.112644153277738024e+00 3.469459082360615287e-01 2.401151357112356224e-08 7.813787241500534941e-01 5.631364934003376455e+00 -9.720906392541442287e+00 0.000000000000000000e+00
6.260429552796536790e+00 -1.400371662527651750e+01 1.769145103679687636e-01 -8.301283230632090504e-01 3.612830421169675606e-08 -5.763119505730298631e-01 5.897757766283789671e+00 -9.717434206299698118e+00 0.000000000000000000e+00
4.542648828365720703e+00 -1.415553076201887706e+01 9.835748621934894409e-01 2.538642177520075149e-01 5.809018659412993855e-08 4.992807503779495559e-01 2.256212584025844237e+00 -9.708976703606571945e+00 0.000000000000000000e+00
4.268891058267256788e+00 -1.404628657986263818e+01 7.171822303121945241e-01 5.323923946219870640e-01 4.266654019679550546e-08 9.616350731493389370e-02 2.464990285946002668e-01 -9.673578161494024386e+00 0.000000000000000000e+00
9.739650575941084520e-01 -1.458071780316372745e+01 4.511468956853160323e-02 7.812274626002039257e-01 2.141778397891606376e-08 6.816988884466321785e-01 2.606644344658993084e+00 -9.656553293367011293e+00 0.000000000000000000e+00
6.455031538228996890e-01 -1.325067630918467287e+01 7.272178047455228889e-01 9.862930990188395475e-02 7.381063344464840095e-08 -9.164278692982860131e-01 3.468589850795174456e+00 -9.649384492143653347e+00 0.000000000000000000e+00
4.590611291042862696e+00 -1.441128414597404195e+01 1.207127306190794780e+00 -3.175937717936831994e-01 2.670580698839804652e-08 1.033285222285848515e-01 2.397767688771314631e+00 -9.643428702669353925e+00 0.000000000000000000e+00
4.941169220236502291e+00 -1.322238968205711984e+01 2.279411841349517076e-01 -7.664490559161672711e-02 8.897962915733958360e-08 5.382390909168763837e-01 4.790733676028535726e+00 -9.637951070738612458e+00 0.000000000000000000e+00
2.555625543644898023e+00 -1.384259026220585831e+01 8.986200243852709990e-01 7.981598763607761216e-01 5.428564293771011940e-08 -9.257943927424500119e-01 5.119105015673564019e+00 -9.636662340385267811e+00 0.000000000000000000e+00
5.811620144685589295e+00 -1.519241737125113723e+01 1.391492671112691815e+00 -5.664605577116685331e-02 3.035907448510625870e-09 -2.349764207689952200e-01 1.163665699322728786e+00 -9.636070098576531961e+00 0.000000000000000000e+00
4.174321224280125975e+00 -1.528980087887209294e+01 4.447451744324736334e-01 7.540684543352241809e-01 5.336476007701940027e-09 3.492055754825795222e-01 7.208611839502040430e-01 -9.633328232166729066e+00 0.000000000000000000e+00
1.254731708618733954e+00 -1.344436218261350469e+01 5.904856407073127977e-01 -2.472696590861845900e-01 3.993813020817001179e-08 -7.102707153961984599e-01 4.652889008548903860e+00 -9.632350362592166704e+00 0.000000000000000000e+00
4.019112931322935012e+00 -1.393418529689842877e+01 1.273256262185373133e+00 -9.914400368621638648e-01 9.027186377641538225e-08 8.186011337478544814e-01 3.778128208975919833e+00 -9.628119828059967134e+00 0.000000000000000000e+00
3.270035438263728889e+00 -1.486925946671050625e+01 1.080376190616662457e+00 -7.704488156884528038e-01 8.392361457184975387e-09 -6.784996785549237686e-01 3.121206599963966433e+00 -9.606410373790801316e+00 0.000000000000000000e+00
1.144759195025764953e+00 -1.376112873925228008e+01 1.363952725642706199e+00 3.369215021523538911e-02 2.813796107403786717e-08 7.904980236918520697e-01 5.447094722405925182e+00 -9.602237522894899513e+00 0.000000000000000000e+00
5.428364544337800801e+00 -1.510475747856418494e+01 1.397356646612336828e+00 -3.328612404151224391e-01 5.310308313127897208e-09 2.399427905242046966e-01 2.431735166782860169e+00 -9.589981358924807964e+00 0.000000000000000000e+00
